2022-08-18	Frontend changes for stock	Branch: task/fontend-stock-changes	60	zend,php
2022-08-18	Add status field	Branch: task/status-field	60	zend,php
2022-08-18	CMS setup	Branch: task/prices-cms	60	zend,php
2022-08-18	Task/add docker	Branch: task/add-docker	60	zend,php
2022-08-19	CSS fix for decor - just a little one...	Branch: task/bug-fixes2	120	zend,php
2022-08-19	Bug fixes	Branch: task/bug-fixes	120	zend,php
2022-09-01	New header image	Branch: task/header-image-010922	240	zend,php
2022-09-08	Delivery slot updates	Branch: task/slots-and-copy-070922	360	zend,php
2022-09-13	Admin fixes	Branch: task/pre-live-fixes-130922	360	zend,php
2022-09-14	Docs and old files	Branch: task/pre-live-clean-up	240	zend,php
2022-09-15	Task/pre live clean up ssl	Branch: task/pre-live-clean-up-ssl	240	zend,php
2022-10-19	18 / 20ft tree update	Branch: task/mp/copy-updates-1	360	zend,php
2022-11-01	Added delivery slot crud	Branch: task/mp/crud-delivery-1	180	zend,php
2022-11-03	Add tree type delivery slots	Branch: task/mp/crud-delivery-update-1	180	zend,php
2023-07-20	Integration docs	Branch: hotfix/mp/integration-docs	120	flowbite,tailwind-css
2023-07-20	Setup layouts	Branch: task/ui-setup-1	60	flowbite,tailwind-css,laravel,php
2023-07-20	Task/lesson plan builder service	Branch: task/lesson-plan-builder-service	60	flowbite,tailwind-css,laravel,php
2023-07-20	Database and model	Branch: task/lesson-plan-builder-db	60	flowbite,tailwind-css,laravel,php
2023-07-20	Login form	Branch: task/login-form-1	60	flowbite,tailwind-css
2023-07-25	Tidy up	Branch: task/lesson-plan-builder-tidy	60	flowbite,tailwind-css
2023-07-25	Delete lesson plan	Branch: task/lesson-plan-builder-delete	30	flowbite,tailwind-css
2023-07-25	Task/lesson plan builder clone	Branch: task/lesson-plan-builder-clone	60	flowbite,tailwind-css
2023-07-25	Task/lesson plan builder preview	Branch: task/lesson-plan-builder-preview	60	flowbite,tailwind-css
2023-07-25	Task/lesson plan builder form	Branch: task/lesson-plan-builder-form	60	flowbite,tailwind-css
2023-07-25	Lesson plan datatable	Branch: task/lesson-plan-builder-datatable	120	flowbite,tailwind-css
2023-07-27	School overview	Branch: task/portal-revamp-school-overview	60	flowbite,tailwind-css
2023-07-27	Databtable / index	Branch: task/portal-revamp-curricular-plan	180	flowbite,tailwind-css,laravel,php
2023-07-27	Layout and sidebar	Branch: task/portal-revamp-layout	60	flowbite,tailwind-css
2023-08-02	Task/8 lesson plan images 2	Branch: task/8-lesson-plan-images-2	60	flowbite,tailwind-css
2023-08-02	Setup S3	Branch: task/8-lesson-plan-images-1	60	flowbite,tailwind-css
2023-08-04	Added Topic	Branch: task/13-lesson-plan-ammends-1	60	flowbite,tailwind-css
2023-08-07	DB changes	Branch: task/14-lesson-plan-updates-1	120	flowbite,tailwind-css
2023-08-08	Form and PDF	Branch: task/14-lesson-plan-updates-2	240	flowbite,tailwind-css
2023-08-08	Header and image size	Branch: task/14-lesson-plan-updates-3	60	flowbite,tailwind-css
2023-08-10	Task/18 extra curricular activities 1	Branch: task/18-extra-curricular-activities-1	60	flowbite,tailwind-css
2023-08-10	Long term plan table	Branch: task/17-long-term-plan-1	60	flowbite,tailwind-css
2023-08-10	Password reset form	Branch: task/19-password-reset-1	60	flowbite,tailwind-css
2023-08-10	Short term plan	Branch: task/16-short-term-plan-1	60	flowbite,tailwind-css
2023-08-15	Add Short term plan to medium plan	Branch: task/32-medium-term-plan-add-shorts-1	60	flowbite,tailwind-css
2023-08-15	Add logo to mobile header	Branch: task/sidebar-mobile-fix-1	60	flowbite,tailwind-css
2023-08-15	Extra curricular activities modal	Branch: task/18-extra-curricular-modal-1	60	flowbite,tailwind-css
2023-08-15	Medium term plan form	Branch: task/24-medium-term-plan-cms-create-1	60	flowbite,tailwind-css
2023-08-17	Provision page	Branch: task/32-premier-provision-1	60	flowbite,tailwind-css
2023-08-17	Venue search page	Branch: task/9-venue-selection-1	60	flowbite,tailwind-css
2023-08-22	Attendance report	Branch: task/21-attendance-1	180	flowbite,tailwind-css
2023-08-23	Assessment report	Branch: task/33-assessment-report-1	120	flowbite,tailwind-css
2023-08-23	Pupils voice form	Branch: task/25-pupils-voice-1	180	flowbite,tailwind-css
2023-08-24	View class	Branch: task/24-view-class-1	300	flowbite,tailwind-css
2023-08-25	Staff CPD	Branch: task/20-staff-cpd-1	300	flowbite,tailwind-css
2023-08-28	Header and burger fix	Branch: task/header-fixes-25-08-2023-1	120	flowbite,tailwind-css
2023-08-31	Tool tips	Branch: task/37-tool-tips-1	60	flowbite,tailwind-css
2023-09-21	Key contacts	Branch: task/37-key-contacts-1	240	flowbite,tailwind-css
2023-10-23	Dashboard	Branch: task/36-dashboard-1	240	flowbite,tailwind-css
2022-07-19	Task/ru137 turf filter exploration	Branch: task/ru137-turf-filter-exploration	120	zend,php
2022-07-26	Put img correct folder	Branch: task/ru137-turf-aerator-images	60	zend,php
